batch_id,unique_authors,total_contribution,avg_contribution,max_contribution,avg_effort,importance,total_churn,total_files,start_ts,end_ts,commit_count,start_date,end_date,duration_hours
102,2,0.2662,0.0532,0.0737,0.1324,0.4022,1100.0,46,1741902406,1741912264,5,2025-03-13,2025-03-14,2.74
79,2,0.2605,0.1303,0.2605,-0.1376,-0.7574,47.0,2,1743193289,1743195731,2,2025-03-28,2025-03-28,0.68
2,5,0.2374,0.0297,0.0583,-0.0657,0.3281,2197.0,36,1754549995,1754891426,8,2025-08-07,2025-08-11,94.84
22,2,0.2278,0.0253,0.0325,0.2103,0.1059,651.0,21,1752025653,1752124710,9,2025-07-09,2025-07-10,27.52
98,6,0.2128,0.0177,0.2128,-0.1271,1.0289,3819.0,94,1742235182,1742335208,12,2025-03-17,2025-03-18,27.78
17,3,0.2069,0.0414,0.069,0.1285,0.2513,1540.0,36,1753118477,1753133797,5,2025-07-21,2025-07-21,4.26
29,2,0.1861,0.031,0.0359,0.1746,0.1777,1097.0,36,1751487157,1751628559,6,2025-07-02,2025-07-04,39.28
73,3,0.1804,0.0258,0.1086,0.0264,-0.3063,223.0,17,1744840165,1744919765,7,2025-04-16,2025-04-17,22.11
9,2,0.1739,0.058,0.0869,0.1909,0.2153,1699.0,28,1753729864,1753780727,3,2025-07-28,2025-07-29,14.13
104,3,0.1679,0.028,0.042,0.081,0.1153,1003.0,30,1741880726,1741881590,6,2025-03-13,2025-03-13,0.24
18,4,0.1561,0.0312,0.0781,-0.1026,0.6664,1943.0,87,1752685775,1753090066,5,2025-07-16,2025-07-21,112.3
67,3,0.1504,0.0188,0.0301,0.0185,0.2275,761.0,33,1745515816,1745605619,8,2025-04-24,2025-04-25,24.95
62,5,0.1455,0.0208,0.1455,-0.1279,0.6358,6248.0,24,1746004293,1746042654,7,2025-04-30,2025-04-30,10.66
61,4,0.1394,0.0349,0.0698,-0.1098,0.419,2403.0,46,1746047938,1746070886,4,2025-04-30,2025-05-01,6.37
92,5,0.1387,0.0087,0.0694,-0.0977,0.453,1602.0,63,1742503893,1742601922,16,2025-03-20,2025-03-22,27.23
70,2,0.1346,0.0449,0.1346,0.0365,-0.3809,206.0,9,1745353221,1745365149,3,2025-04-22,2025-04-22,3.31
20,2,0.1122,0.0561,0.0877,-0.0804,-0.6981,54.0,6,1752125060,1752174729,2,2025-07-10,2025-07-10,13.8
56,4,0.1046,0.0209,0.0449,-0.1194,-0.1092,497.0,20,1746459958,1746481667,5,2025-05-05,2025-05-05,6.03
103,2,0.0987,0.0329,0.0493,0.0956,0.1497,650.0,48,1741882008,1741899279,3,2025-03-13,2025-03-13,4.8
52,4,0.0967,0.0138,0.0336,-0.0426,0.3828,1607.0,31,1746632617,1746687677,7,2025-05-07,2025-05-08,15.29
1,3,0.0962,0.0087,0.0107,0.0891,0.0581,676.0,34,1754925159,1754928813,11,2025-08-11,2025-08-11,1.01
96,2,0.0955,0.0087,0.0955,0.3762,-0.1576,361.0,23,1742399358,1742419360,11,2025-03-19,2025-03-19,5.56
118,4,0.0953,0.0159,0.036,-0.094,0.3036,686.0,47,1740000173,1740153784,6,2025-02-19,2025-02-21,42.67
122,3,0.0887,0.0177,0.0887,-0.1075,0.4392,882.0,42,1739448293,1739480761,5,2025-02-13,2025-02-13,9.02
59,3,0.0864,0.0096,0.0288,-0.0856,0.1169,727.0,40,1746216186,1746231332,9,2025-05-02,2025-05-03,4.21
127,2,0.0859,0.0215,0.043,0.0135,-0.2684,265.0,17,1738881041,1738926466,4,2025-02-06,2025-02-07,12.62
3,1,0.0842,0.0842,0.0842,0.6401,0.1315,2235.0,8,1754521087,1754521087,1,2025-08-06,2025-08-06,0.0
128,4,0.083,0.0166,0.0415,-0.1329,0.1538,1279.0,28,1738701030,1738798292,5,2025-02-04,2025-02-05,27.02
86,3,0.0772,0.0154,0.0599,-0.1013,-0.1163,497.0,19,1742841017,1742855073,5,2025-03-24,2025-03-24,3.9
129,3,0.0716,0.0239,0.0716,-0.1101,0.2349,1400.0,15,1738602450,1738696633,3,2025-02-03,2025-02-04,26.16
93,3,0.0562,0.0112,0.0281,-0.0467,0.2189,1053.0,43,1742487726,1742495335,5,2025-03-20,2025-03-20,2.11
110,2,0.0547,0.0182,0.0547,0.0564,-0.2134,204.18,14,1740759130,1740766000,3,2025-02-28,2025-02-28,1.91
8,4,0.0483,0.0097,0.0239,-0.1207,-0.0801,482.0,25,1753802615,1753808268,5,2025-07-29,2025-07-29,1.57
106,8,0.0463,0.0036,0.0225,-0.2384,0.359,1820.0,46,1741277570,1741727738,13,2025-03-06,2025-03-11,125.05
107,2,0.045,0.0225,0.045,0.0053,-0.3092,213.0,18,1741200316,1741231016,2,2025-03-05,2025-03-06,8.53
74,2,0.0342,0.0043,0.0171,0.0891,-0.2892,249.0,16,1744751842,1744840155,8,2025-04-15,2025-04-16,24.53
32,2,0.0299,0.01,0.0299,0.1089,-0.2494,363.0,10,1751034728,1751056065,3,2025-06-27,2025-06-27,5.93
89,1,0.025,0.025,0.025,0.5808,0.0431,1068.0,18,1742786341,1742786341,1,2025-03-24,2025-03-24,0.0
25,2,0.017,0.0057,0.0085,0.16,0.0316,689.0,9,1751986148,1751988012,3,2025-07-08,2025-07-08,0.52
65,2,0.0149,0.005,0.0149,0.1691,-0.0693,429.0,10,1745611853,1745869806,3,2025-04-25,2025-04-28,71.65
0,2,0.0122,0.0041,0.0122,0.111,-0.2464,393.0,8,1754929690,1754938548,3,2025-08-11,2025-08-11,2.46
130,3,0.0071,0.0018,0.0071,-0.2074,0.0298,772.0,26,1738367846,1738600864,4,2025-01-31,2025-02-03,64.73
53,2,0.0049,0.0024,0.0049,0.1301,0.0155,1224.0,10,1746550900,1746629297,2,2025-05-06,2025-05-07,21.78
117,5,0.0037,0.0007,0.0037,-0.201,0.1789,720.0,28,1740155225,1740409222,5,2025-02-21,2025-02-24,70.55
16,1,0.0,0.0,0.0,0.4853,-0.2093,325.0,19,1753195988,1753195988,1,2025-07-22,2025-07-22,0.0
6,1,0.0,0.0,0.0,0.3827,-0.5994,90.0,4,1753808771,1753808771,1,2025-07-29,2025-07-29,0.0
10,1,0.0,0.0,0.0,0.1315,-1.2381,3.0,3,1753724534,1753724534,1,2025-07-28,2025-07-28,0.0
11,1,0.0,0.0,0.0,0.398,-0.5642,109.0,3,1753723525,1753723525,1,2025-07-28,2025-07-28,0.0
24,1,0.0,0.0,0.0,0.1967,-1.1511,8.0,1,1751993669,1751993669,1,2025-07-08,2025-07-08,0.0
14,1,0.0,0.0,0.0,0.5072,-0.1066,427.0,25,1753453003,1753453149,2,2025-07-25,2025-07-25,0.04
21,1,0.0,0.0,0.0,0.4653,-0.3429,253.0,8,1752124862,1752125047,2,2025-07-10,2025-07-10,0.05
13,1,0.0,0.0,0.0,0.3987,-0.5407,110.0,6,1753453260,1753453629,2,2025-07-25,2025-07-25,0.1
7,1,0.0,0.0,0.0,0.5135,-0.025,462.0,34,1753808608,1753808608,1,2025-07-29,2025-07-29,0.0
28,1,0.0,0.0,0.0,0.5449,-0.0541,683.0,18,1751630153,1751643060,4,2025-07-04,2025-07-04,3.59
30,1,0.0,0.0,0.0,0.51,-0.2421,442.0,5,1751486966,1751487052,3,2025-07-02,2025-07-02,0.02
34,1,0.0,0.0,0.0,0.2479,-0.952,16.0,8,1750713678,1750713678,1,2025-06-23,2025-06-23,0.0
66,1,0.0,0.0,0.0,0.548,-0.0528,710.0,17,1745610160,1745610279,2,2025-04-25,2025-04-25,0.03
64,1,0.0,0.0,0.0,0.2263,-1.0645,12.0,1,1745921418,1745921418,1,2025-04-29,2025-04-29,0.0
55,1,0.0,0.0,0.0,0.5171,-0.1011,483.0,22,1746504605,1746504605,1,2025-05-06,2025-05-06,0.0
58,1,0.0,0.0,0.0,0.4646,-0.3733,251.0,4,1746231332,1746231332,1,2025-05-03,2025-05-03,0.0
54,2,0.0,0.0,0.0,0.0942,-0.0612,404.0,13,1746505407,1746546640,3,2025-05-06,2025-05-06,11.45
45,1,0.0,0.0,0.0,0.1084,-1.2698,2.0,1,1748021113,1748021113,1,2025-05-23,2025-05-23,0.0
48,1,0.0,0.0,0.0,0.2525,-0.9817,17.0,2,1747421620,1747421620,1,2025-05-16,2025-05-16,0.0
51,1,0.0,0.0,0.0,0.3519,-0.6997,61.0,2,1746702755,1746702755,1,2025-05-08,2025-05-08,0.0
40,1,0.0,0.0,0.0,0.5531,-0.0821,756.0,11,1750285470,1750286603,3,2025-06-18,2025-06-18,0.31
37,1,0.0,0.0,0.0,0.5236,-0.2335,524.0,1,1750286881,1750286881,1,2025-06-18,2025-06-18,0.0
38,1,0.0,0.0,0.0,0.52,-0.2004,501.0,7,1750286863,1750286872,2,2025-06-18,2025-06-18,0.0
39,1,0.0,0.0,0.0,0.5325,-0.1451,585.0,10,1750286613,1750286628,2,2025-06-18,2025-06-18,0.0
26,2,0.0,0.0,0.0,0.1238,-0.0245,664.0,23,1751902950,1751947200,5,2025-07-07,2025-07-08,12.29
72,1,0.0,0.0,0.0,0.3279,-0.5419,45.0,5,1745257670,1745261000,3,2025-04-21,2025-04-21,0.92
71,1,0.0,0.0,0.0,0.2323,-1.0329,13.0,3,1745261811,1745262651,2,2025-04-21,2025-04-21,0.23
80,5,0.0,0.0,0.0,-0.1553,0.2315,503.0,47,1743015725,1743193204,11,2025-03-26,2025-03-28,49.3
97,1,0.0,0.0,0.0,0.1967,-1.144,8.0,2,1742340034,1742340034,1,2025-03-18,2025-03-18,0.0
94,1,0.0,0.0,0.0,0.2648,-0.9532,20.0,1,1742487710,1742487710,1,2025-03-20,2025-03-20,0.0
84,1,0.0,0.0,0.0,0.1495,-1.2401,4.0,1,1742857157,1742857157,1,2025-03-24,2025-03-24,0.0
90,1,0.0,0.0,0.0,0.5757,-0.0065,1002.0,13,1742785644,1742785669,2,2025-03-24,2025-03-24,0.01
87,2,0.0,0.0,0.0,0.0453,-0.3378,259.0,8,1742825995,1742839467,2,2025-03-24,2025-03-24,3.74
85,1,0.0,0.0,0.0,0.243,-1.0018,15.0,3,1742855085,1742855085,1,2025-03-24,2025-03-24,0.0
81,1,0.0,0.0,0.0,0.4266,-0.4278,156.0,11,1743014423,1743014423,1,2025-03-26,2025-03-26,0.0
83,1,0.0,0.0,0.0,0.1495,-1.2329,4.0,2,1742857721,1742857721,1,2025-03-24,2025-03-24,0.0
114,1,0.0,0.0,0.0,0.5116,-0.1733,451.0,14,1740692718,1740692718,1,2025-02-27,2025-02-27,0.0
113,1,0.0,0.0,0.0,0.1084,-1.2698,2.0,1,1740758308,1740758308,1,2025-02-28,2025-02-28,0.0
112,1,0.0,0.0,0.0,0.1765,-1.2111,6.0,1,1740758319,1740758319,1,2025-02-28,2025-02-28,0.0
111,1,0.0,0.0,0.0,0.1084,-1.2698,2.0,1,1740758833,1740758833,1,2025-02-28,2025-02-28,0.0
108,1,0.0,0.0,0.0,0.2052,-1.1262,9.0,1,1741195485,1741195485,1,2025-03-05,2025-03-05,0.0
100,1,0.0,0.0,0.0,0.5769,-0.0531,1018.0,6,1741972590,1741972817,3,2025-03-14,2025-03-14,0.06
123,1,0.0,0.0,0.0,0.2199,-1.0761,11.0,2,1739448175,1739448175,1,2025-02-13,2025-02-13,0.0
131,13,0.0,0.0,0.0,-0.3505,0.8078,1970.0,67,1738001440,1738362948,16,2025-01-27,2025-01-31,100.42
